entropy,normJobSize,normCon,disPos1,disPos2,disPos3,dominantDegree,normPerLoss,normAveLoss,policy
1.03818627473,1,1,2,4,6,2,10,5,F
1.03818627473,1,1,2,4,6,2,10,10,F
1.03818627473,1,1,2,4,6,2,10,15,F
1.03818627473,1,1,2,4,6,2,15,0,F
1.03818627473,1,1,2,4,6,2,15,5,F
1.03818627473,1,1,2,4,6,2,15,10,F
1.03818627473,1,1,2,4,6,2,15,15,F
1.03818627473,1,1,3,5,7,1,0,0,F
1.03818627473,1,1,3,5,7,1,0,5,F
1.03818627473,1,1,3,5,7,1,0,10,F
1.03818627473,1,1,3,5,7,1,0,15,F
1.03818627473,1,1,3,5,7,1,5,0,F
1.03818627473,1,1,3,5,7,1,5,5,F
1.03818627473,1,1,3,5,7,1,5,10,F
1.03818627473,1,1,3,5,7,1,5,15,F
1.03818627473,1,1,3,5,7,1,10,0,F
1.03818627473,1,1,3,5,7,1,10,5,F
1.03818627473,1,1,3,5,7,1,10,10,F
1.03818627473,1,1,3,5,7,1,10,15,F
1.03818627473,1,1,3,5,7,1,15,0,F
1.03818627473,1,1,3,5,7,1,15,5,F
1.03818627473,1,1,3,5,7,1,15,10,F
1.03818627473,1,1,3,5,7,1,15,15,F
1.03818627473,1,1,3,5,7,2,0,0,F
1.03818627473,1,1,3,5,7,2,0,5,F
1.03818627473,1,1,3,5,7,2,0,10,F
1.03818627473,1,1,3,5,7,2,0,15,F
1.03818627473,1,1,3,5,7,2,5,0,F
1.03818627473,1,1,3,5,7,2,5,5,F
1.03818627473,1,1,3,5,7,2,5,10,F
1.03818627473,1,1,3,5,7,2,5,15,F
1.03818627473,1,1,3,5,7,2,10,0,F
1.03818627473,1,1,3,5,7,2,10,5,F
1.03818627473,1,1,3,5,7,2,10,10,F
1.03818627473,1,1,3,5,7,2,10,15,F
1.03818627473,1,1,3,5,7,2,15,0,F
1.03818627473,1,1,3,5,7,2,15,5,F
1.03818627473,1,1,3,5,7,2,15,10,F
1.03818627473,1,1,3,5,7,2,15,15,F
1.03818627473,1,1,2,4,5,1,0,0,F
1.03818627473,1,1,2,4,5,1,0,5,F
1.03818627473,1,1,2,4,5,1,0,10,F
1.03818627473,1,1,2,4,5,1,0,15,F
1.03818627473,1,1,2,4,5,1,5,0,F
1.03818627473,1,1,2,4,5,1,5,5,F
1.03818627473,1,1,2,4,5,1,5,10,F
1.03818627473,1,1,2,4,5,1,5,15,F
1.03818627473,1,1,2,4,5,1,10,0,F
1.03818627473,1,1,2,4,5,1,10,5,F
1.03818627473,1,1,2,4,5,1,10,10,F
1.03818627473,1,1,2,4,5,1,10,15,F
1.03818627473,1,1,2,4,5,1,15,0,F
1.03818627473,1,1,2,4,5,1,15,5,F
1.03818627473,1,1,2,4,5,1,15,10,F
1.03818627473,1,1,2,4,5,1,15,15,F
1.03818627473,1,1,2,4,5,2,0,0,F
1.03818627473,1,1,2,4,5,2,0,5,F
1.03818627473,1,1,2,4,5,2,0,10,F
1.03818627473,1,1,2,4,5,2,0,15,F
1.03818627473,1,1,2,4,5,2,5,0,F
1.03818627473,1,1,2,4,5,2,5,5,F
1.03818627473,1,1,2,4,5,2,5,10,F
1.03818627473,1,1,2,4,5,2,5,15,F
1.03818627473,1,1,2,4,5,2,10,0,F
1.03818627473,1,1,2,4,5,2,10,5,F
1.03818627473,1,1,2,4,5,2,10,10,F
1.03818627473,1,1,2,4,5,2,10,15,F
1.03818627473,1,1,2,4,5,2,15,0,F
1.03818627473,1,1,2,4,5,2,15,5,F
1.03818627473,1,1,2,4,5,2,15,10,F
1.03818627473,1,1,2,4,5,2,15,15,F
1.03818627473,1,1,2,4,5,1,0,0,F
1.03818627473,1,1,2,4,5,1,0,5,F
1.03818627473,1,1,2,4,5,1,0,10,F
1.03818627473,1,1,2,4,5,1,0,15,F
1.03818627473,1,1,2,4,5,1,5,0,F
1.03818627473,1,1,2,4,5,1,5,5,F
1.03818627473,1,1,2,4,5,1,5,10,F
1.03818627473,1,1,2,4,5,1,5,15,F
1.03818627473,1,1,2,4,5,1,10,0,F
1.03818627473,1,1,2,4,5,1,10,5,F
1.03818627473,1,1,2,4,5,1,10,10,F
1.03818627473,1,1,2,4,5,1,10,15,F
1.03818627473,1,1,2,4,5,1,15,0,F
1.03818627473,1,1,2,4,5,1,15,5,F
1.03818627473,1,1,2,4,5,1,15,10,F
1.03818627473,1,1,2,4,5,1,15,15,F
1.03818627473,1,1,2,4,5,2,0,0,F
1.03818627473,1,1,2,4,5,2,0,5,F
1.03818627473,1,1,2,4,5,2,0,10,F
1.03818627473,1,1,2,4,5,2,0,15,F
1.03818627473,1,1,2,4,5,2,5,0,F
1.03818627473,1,1,2,4,5,2,5,5,F
1.03818627473,1,1,2,4,5,2,5,10,F
1.03818627473,1,1,2,4,5,2,5,15,F
1.03818627473,1,1,2,4,5,2,10,0,F
1.03818627473,1,1,2,4,5,2,10,5,F
1.03818627473,1,1,2,4,5,2,10,10,F
1.03818627473,1,1,2,4,5,2,10,15,F
1.03818627473,1,1,2,4,5,2,15,0,F
1.03818627473,1,1,2,4,5,2,15,5,F
1.03818627473,1,1,2,4,5,2,15,10,F
1.03818627473,1,1,2,4,5,2,15,15,F
1.03818627473,1,1,2,4,6,1,0,0,F
1.03818627473,1,1,2,4,6,1,0,5,F
1.03818627473,1,1,2,4,6,1,0,10,F
1.03818627473,1,1,2,4,6,1,0,15,F
1.03818627473,1,1,2,4,6,1,5,0,F
1.03818627473,1,1,2,4,6,1,5,5,F
1.03818627473,1,1,2,4,6,1,5,10,F
1.03818627473,1,1,2,4,6,1,5,15,F
1.03818627473,1,1,2,4,6,1,10,0,F
1.03818627473,1,1,2,4,6,1,10,5,F
1.03818627473,1,1,2,4,6,1,10,10,F
1.03818627473,1,1,2,4,6,1,10,15,F
1.03818627473,1,1,2,4,6,1,15,0,F
1.03818627473,1,1,2,4,6,1,15,5,F
1.03818627473,1,1,2,4,6,1,15,10,F
1.03818627473,1,1,2,4,6,1,15,15,F
1.03818627473,1,1,2,4,6,2,0,0,F
1.03818627473,1,1,2,4,6,2,0,5,F
1.03818627473,1,1,2,4,6,2,0,10,F
1.03818627473,1,1,2,4,6,2,0,15,F
1.03818627473,1,1,2,4,6,2,5,0,F
1.03818627473,1,1,2,4,6,2,5,5,F
1.03818627473,1,1,2,4,6,2,5,10,F
1.03818627473,1,1,2,4,6,2,5,15,F
1.03818627473,1,1,2,4,6,2,10,0,F
1.03818627473,1,1,2,4,6,2,10,5,F
1.03818627473,1,1,2,4,6,2,10,10,F
1.03818627473,1,1,2,4,6,2,10,15,F
1.03818627473,1,1,2,4,6,2,15,0,F
1.03818627473,1,1,2,4,6,2,15,5,F
1.03818627473,1,1,2,4,6,2,15,10,F
1.03818627473,1,1,2,4,6,2,15,15,F
1.03818627473,1,1,2,4,6,1,0,0,F
1.03818627473,1,1,2,4,6,1,0,5,F
1.03818627473,1,1,2,4,6,1,0,10,F
1.03818627473,1,1,2,4,6,1,0,15,F
1.03818627473,1,1,2,4,6,1,5,0,F
1.03818627473,1,1,2,4,6,1,5,5,F
1.03818627473,1,1,2,4,6,1,5,10,F
1.03818627473,1,1,2,4,6,1,5,15,F
1.03818627473,1,1,2,4,6,1,10,0,F
1.03818627473,1,1,2,4,6,1,10,5,F
1.03818627473,1,1,2,4,6,1,10,10,F
1.03818627473,1,1,2,4,6,1,10,15,F
1.03818627473,1,1,2,4,6,1,15,0,F
1.03818627473,1,1,2,4,6,1,15,5,F
1.03818627473,1,1,2,4,6,1,15,10,F
1.03818627473,1,1,2,4,6,1,15,15,F
1.03818627473,1,1,2,4,6,2,0,0,F
1.03818627473,1,1,2,4,6,2,0,5,F
1.03818627473,1,1,2,4,6,2,0,10,F
1.03818627473,1,1,2,4,6,2,0,15,F
1.03818627473,1,1,2,4,6,2,5,0,F
1.03818627473,1,1,2,4,6,2,5,5,F
1.03818627473,1,1,2,4,6,2,5,10,F
1.03818627473,1,1,2,4,6,2,5,15,F
1.03818627473,1,1,2,4,6,2,10,0,F
1.03818627473,1,1,2,4,6,2,10,5,F
1.03818627473,1,1,2,4,6,2,10,10,F
1.03818627473,1,1,2,4,6,2,10,15,F
1.03818627473,1,1,2,4,6,2,15,0,F
1.03818627473,1,1,2,4,6,2,15,5,F
1.03818627473,1,1,2,4,6,2,15,10,F
1.03818627473,1,1,2,4,6,2,15,15,F
1.6045778166,2,2,1,3,4,1,0,0,F
1.6045778166,2,2,1,3,4,1,0,5,F
1.6045778166,2,2,1,3,4,1,0,10,F
1.6045778166,2,2,1,3,4,1,0,15,F
1.6045778166,2,2,1,3,4,1,5,0,F
1.6045778166,2,2,1,3,4,1,5,5,F
1.6045778166,2,2,1,3,4,1,5,10,F
1.6045778166,2,2,1,3,4,1,5,15,F
1.6045778166,2,2,1,3,4,1,10,0,F
1.6045778166,2,2,1,3,4,1,10,5,P
1.6045778166,2,2,1,3,4,1,10,10,P
1.6045778166,2,2,1,3,4,1,10,15,P
1.6045778166,2,2,1,3,4,1,15,0,F
1.6045778166,2,2,1,3,4,1,15,5,P
1.6045778166,2,2,1,3,4,1,15,10,P
1.6045778166,2,2,1,3,4,1,15,15,P
1.6045778166,2,2,1,3,4,2,0,0,F
1.6045778166,2,2,1,3,4,2,0,5,F
1.6045778166,2,2,1,3,4,2,0,10,F
1.6045778166,2,2,1,3,4,2,0,15,F
1.6045778166,2,2,1,3,4,2,5,0,F
1.6045778166,2,2,1,3,4,2,5,5,P
1.6045778166,2,2,1,3,4,2,5,10,P
1.6045778166,2,2,1,3,4,2,5,15,P
1.6045778166,2,2,1,3,4,2,10,0,F
1.6045778166,2,2,1,3,4,2,10,5,P
1.6045778166,2,2,1,3,4,2,10,10,P
1.6045778166,2,2,1,3,4,2,10,15,P
1.6045778166,2,2,1,3,4,2,15,0,F
1.6045778166,2,2,1,3,4,2,15,5,P
1.6045778166,2,2,1,3,4,2,15,10,P
1.6045778166,2,2,1,3,4,2,15,15,P
1.6045778166,2,1,2,3,4,1,0,0,F
1.6045778166,2,1,2,3,4,1,0,5,F
1.6045778166,2,1,2,3,4,1,0,10,F
1.6045778166,2,1,2,3,4,1,0,15,F
1.6045778166,2,1,2,3,4,1,5,0,F
1.6045778166,2,1,2,3,4,1,5,5,P
1.6045778166,2,1,2,3,4,1,5,10,P
1.6045778166,2,1,2,3,4,1,5,15,P
1.6045778166,2,1,2,3,4,1,10,0,F
1.6045778166,2,1,2,3,4,1,10,5,P
1.6045778166,2,1,2,3,4,1,10,10,P
1.6045778166,2,1,2,3,4,1,10,15,P
1.6045778166,2,1,2,3,4,1,15,0,F
1.6045778166,2,1,2,3,4,1,15,5,P
1.6045778166,2,1,2,3,4,1,15,10,P
1.6045778166,2,1,2,3,4,1,15,15,P
1.6045778166,2,1,2,3,4,2,0,0,F
1.6045778166,2,1,2,3,4,2,0,5,F
1.6045778166,2,1,2,3,4,2,0,10,F
1.6045778166,2,1,2,3,4,2,0,15,F
1.6045778166,2,1,2,3,4,2,5,0,F
1.6045778166,2,1,2,3,4,2,5,5,F
1.6045778166,2,1,2,3,4,2,5,10,F
1.6045778166,2,1,2,3,4,2,5,15,F
1.6045778166,2,1,2,3,4,2,10,0,F
1.6045778166,2,1,2,3,4,2,10,5,P
1.6045778166,2,1,2,3,4,2,10,10,P
1.6045778166,2,1,2,3,4,2,10,15,P
1.6045778166,2,1,2,3,4,2,15,0,F
1.6045778166,2,1,2,3,4,2,15,5,P
1.6045778166,2,1,2,3,4,2,15,10,P
1.6045778166,2,1,2,3,4,2,15,15,P
1.6045778166,2,1,2,4,5,1,0,0,F
1.6045778166,2,1,2,4,5,1,0,5,F
1.6045778166,2,1,2,4,5,1,0,10,F
1.6045778166,2,1,2,4,5,1,0,15,F
1.6045778166,2,1,2,4,5,1,5,0,F
1.6045778166,2,1,2,4,5,1,5,5,F
1.6045778166,2,1,2,4,5,1,5,10,F
1.6045778166,2,1,2,4,5,1,5,15,F
1.6045778166,2,1,2,4,5,1,10,0,F
1.6045778166,2,1,2,4,5,1,10,5,P
1.6045778166,2,1,2,4,5,1,10,10,P
1.6045778166,2,1,2,4,5,1,10,15,P
1.6045778166,2,1,2,4,5,1,15,0,F
1.6045778166,2,1,2,4,5,1,15,5,P
1.6045778166,2,1,2,4,5,1,15,10,P
1.6045778166,2,1,2,4,5,1,15,15,P
1.6045778166,2,1,2,4,5,2,0,0,F
1.6045778166,2,1,2,4,5,2,0,5,F
1.6045778166,2,1,2,4,5,2,0,10,F
1.6045778166,2,1,2,4,5,2,0,15,F
1.6045778166,2,1,2,4,5,2,5,0,F
1.6045778166,2,1,2,4,5,2,5,5,F
1.6045778166,2,1,2,4,5,2,5,10,F
1.6045778166,2,1,2,4,5,2,5,15,F
1.6045778166,2,1,2,4,5,2,10,0,F
1.6045778166,2,1,2,4,5,2,10,5,P
1.6045778166,2,1,2,4,5,2,10,10,P
1.6045778166,2,1,2,4,5,2,10,15,P
1.6045778166,2,1,2,4,5,2,15,0,F
1.6045778166,2,1,2,4,5,2,15,5,P
1.6045778166,2,1,2,4,5,2,15,10,P
1.6045778166,2,1,2,4,5,2,15,15,P
1.6045778166,2,1,2,4,6,1,0,0,F
1.6045778166,2,1,2,4,6,1,0,5,F
1.6045778166,2,1,2,4,6,1,0,10,F
1.6045778166,2,1,2,4,6,1,0,15,F
1.6045778166,2,1,2,4,6,1,5,0,F
1.6045778166,2,1,2,4,6,1,5,5,F
1.6045778166,2,1,2,4,6,1,5,10,F
1.6045778166,2,1,2,4,6,1,5,15,F
1.6045778166,2,1,2,4,6,1,10,0,F
1.6045778166,2,1,2,4,6,1,10,5,P
1.6045778166,2,1,2,4,6,1,10,10,P
1.6045778166,2,1,2,4,6,1,10,15,P
1.6045778166,2,1,2,4,6,1,15,0,F
1.6045778166,2,1,2,4,6,1,15,5,P
1.6045778166,2,1,2,4,6,1,15,10,P
1.6045778166,2,1,2,4,6,1,15,15,P
1.6045778166,2,1,2,4,6,2,0,0,F
1.6045778166,2,1,2,4,6,2,0,5,F
1.6045778166,2,1,2,4,6,2,0,10,F
1.6045778166,2,1,2,4,6,2,0,15,F
1.6045778166,2,1,2,4,6,2,5,0,F
1.6045778166,2,1,2,4,6,2,5,5,F
1.6045778166,2,1,2,4,6,2,5,10,F
1.6045778166,2,1,2,4,6,2,5,15,F
1.6045778166,2,1,2,4,6,2,10,0,F
1.6045778166,2,1,2,4,6,2,10,5,P
1.6045778166,2,1,2,4,6,2,10,10,P
1.6045778166,2,1,2,4,6,2,10,15,P
1.6045778166,2,1,2,4,6,2,15,0,F
1.6045778166,2,1,2,4,6,2,15,5,P
1.6045778166,2,1,2,4,6,2,15,10,P
1.6045778166,2,1,2,4,6,2,15,15,P
1.6045778166,1,1,1,3,4,1,0,0,P
1.6045778166,1,1,1,3,4,1,0,5,P
1.6045778166,1,1,1,3,4,1,0,10,P
1.6045778166,1,1,1,3,4,1,0,15,P
1.6045778166,1,1,1,3,4,1,5,0,P
1.6045778166,1,1,1,3,4,1,5,5,P
1.6045778166,1,1,1,3,4,1,5,10,P
1.6045778166,1,1,1,3,4,1,5,15,P
1.6045778166,1,1,1,3,4,1,10,0,P
1.6045778166,1,1,1,3,4,1,10,5,P
1.6045778166,1,1,1,3,4,1,10,10,P
1.6045778166,1,1,1,3,4,1,10,15,P
1.6045778166,1,1,1,3,4,1,15,0,P
1.6045778166,1,1,1,3,4,1,15,5,P
1.6045778166,1,1,1,3,4,1,15,10,P
1.6045778166,1,1,1,3,4,1,15,15,P
1.6045778166,1,1,1,3,4,2,0,0,F
1.6045778166,1,1,1,3,4,2,0,5,F
1.6045778166,1,1,1,3,4,2,0,10,F
1.6045778166,1,1,1,3,4,2,0,15,F
1.6045778166,1,1,1,3,4,2,5,0,F
1.6045778166,1,1,1,3,4,2,5,5,F
1.6045778166,1,1,1,3,4,2,5,10,F
1.6045778166,1,1,1,3,4,2,5,15,F
1.6045778166,1,1,1,3,4,2,10,0,F
1.6045778166,1,1,1,3,4,2,10,5,P
1.6045778166,1,1,1,3,4,2,10,10,P
1.6045778166,1,1,1,3,4,2,10,15,P
1.6045778166,1,1,1,3,4,2,15,0,F
1.6045778166,1,1,1,3,4,2,15,5,P
1.6045778166,1,1,1,3,4,2,15,10,P
1.6045778166,1,1,1,3,4,2,15,15,P
1.6045778166,1,1,2,3,4,1,0,0,P
1.6045778166,1,1,2,3,4,1,0,5,P
1.6045778166,1,1,2,3,4,1,0,10,P
1.6045778166,1,1,2,3,4,1,0,15,P
1.6045778166,1,1,2,3,4,1,5,0,P
1.6045778166,1,1,2,3,4,1,5,5,P
1.6045778166,1,1,2,3,4,1,5,10,P
1.6045778166,1,1,2,3,4,1,5,15,P
1.6045778166,1,1,2,3,4,1,10,0,P
1.6045778166,1,1,2,3,4,1,10,5,P
1.6045778166,1,1,2,3,4,1,10,10,P
1.6045778166,1,1,2,3,4,1,10,15,P
1.6045778166,1,1,2,3,4,1,15,0,P
1.6045778166,1,1,2,3,4,1,15,5,P
1.6045778166,1,1,2,3,4,1,15,10,P
1.6045778166,1,1,2,3,4,1,15,15,P
1.6045778166,1,1,2,3,4,2,0,0,F
1.6045778166,1,1,2,3,4,2,0,5,F
1.6045778166,1,1,2,3,4,2,0,10,F
1.6045778166,1,1,2,3,4,2,0,15,F
1.6045778166,1,1,2,3,4,2,5,0,F
1.6045778166,1,1,2,3,4,2,5,5,F
1.6045778166,1,1,2,3,4,2,5,10,F
1.6045778166,1,1,2,3,4,2,5,15,F
1.6045778166,1,1,2,3,4,2,10,0,F
1.6045778166,1,1,2,3,4,2,10,5,P
1.6045778166,1,1,2,3,4,2,10,10,P
1.6045778166,1,1,2,3,4,2,10,15,P
1.6045778166,1,1,2,3,4,2,15,0,F
1.6045778166,1,1,2,3,4,2,15,5,P
1.6045778166,1,1,2,3,4,2,15,10,P
1.6045778166,1,1,2,3,4,2,15,15,P
1.6045778166,1,1,2,3,5,1,0,0,F
1.6045778166,1,1,2,3,5,1,0,5,F
1.6045778166,1,1,2,3,5,1,0,10,F
1.6045778166,1,1,2,3,5,1,0,15,F
1.6045778166,1,1,2,3,5,1,5,0,F
1.6045778166,1,1,2,3,5,1,5,5,F
1.6045778166,1,1,2,3,5,1,5,10,F
1.6045778166,1,1,2,3,5,1,5,15,F
1.6045778166,1,1,2,3,5,1,10,0,F
1.6045778166,1,1,2,3,5,1,10,5,P
1.6045778166,1,1,2,3,5,1,10,10,P
1.6045778166,1,1,2,3,5,1,10,15,P
1.6045778166,1,1,2,3,5,1,15,0,F
1.6045778166,1,1,2,3,5,1,15,5,P
1.6045778166,1,1,2,3,5,1,15,10,P
1.6045778166,1,1,2,3,5,1,15,15,P
1.6045778166,1,1,2,3,5,2,0,0,F
1.6045778166,1,1,2,3,5,2,0,5,F
1.6045778166,1,1,2,3,5,2,0,10,F
1.6045778166,1,1,2,3,5,2,0,15,F
1.6045778166,1,1,2,3,5,2,5,0,F
1.6045778166,1,1,2,3,5,2,5,5,F
1.6045778166,1,1,2,3,5,2,5,10,F
1.6045778166,1,1,2,3,5,2,5,15,F
1.6045778166,1,1,2,3,5,2,10,0,F
1.6045778166,1,1,2,3,5,2,10,5,F
1.6045778166,1,1,2,3,5,2,10,10,F
1.6045778166,1,1,2,3,5,2,10,15,F
1.6045778166,1,1,2,3,5,2,15,0,F
1.6045778166,1,1,2,3,5,2,15,5,F
1.6045778166,1,1,2,3,5,2,15,10,F
1.6045778166,1,1,2,3,5,2,15,15,F
1.6045778166,1,1,3,4,6,1,0,0,F
1.6045778166,1,1,3,4,6,1,0,5,F
1.6045778166,1,1,3,4,6,1,0,10,F
1.6045778166,1,1,3,4,6,1,0,15,F
1.6045778166,1,1,3,4,6,1,5,0,F
1.6045778166,1,1,3,4,6,1,5,5,F
1.6045778166,1,1,3,4,6,1,5,10,F
1.6045778166,1,1,3,4,6,1,5,15,F
1.6045778166,1,1,3,4,6,1,10,0,F
1.6045778166,1,1,3,4,6,1,10,5,P
1.6045778166,1,1,3,4,6,1,10,10,P
1.6045778166,1,1,3,4,6,1,10,15,P
1.6045778166,1,1,3,4,6,1,15,0,F
1.6045778166,1,1,3,4,6,1,15,5,P
1.6045778166,1,1,3,4,6,1,15,10,P
1.6045778166,1,1,3,4,6,1,15,15,P
1.6045778166,1,1,3,4,6,2,0,0,F
1.6045778166,1,1,3,4,6,2,0,5,F
1.6045778166,1,1,3,4,6,2,0,10,F
1.6045778166,1,1,3,4,6,2,0,15,F
1.6045778166,1,1,3,4,6,2,5,0,F
1.6045778166,1,1,3,4,6,2,5,5,F
1.6045778166,1,1,3,4,6,2,5,10,F
1.6045778166,1,1,3,4,6,2,5,15,F
1.6045778166,1,1,3,4,6,2,10,0,F
1.6045778166,1,1,3,4,6,2,10,5,F
1.6045778166,1,1,3,4,6,2,10,10,F
1.6045778166,1,1,3,4,6,2,10,15,F
1.6045778166,1,1,3,4,6,2,15,0,F
1.6045778166,1,1,3,4,6,2,15,5,F
1.6045778166,1,1,3,4,6,2,15,10,F
1.6045778166,1,1,3,4,6,2,15,15,F
1.6045778166,1,1,1,3,4,1,0,0,P
1.6045778166,1,1,1,3,4,1,0,5,P
1.6045778166,1,1,1,3,4,1,0,10,P
1.6045778166,1,1,1,3,4,1,0,15,P
1.6045778166,1,1,1,3,4,1,5,0,P
1.6045778166,1,1,1,3,4,1,5,5,P
1.6045778166,1,1,1,3,4,1,5,10,P
1.6045778166,1,1,1,3,4,1,5,15,P
1.6045778166,1,1,1,3,4,1,10,0,P
1.6045778166,1,1,1,3,4,1,10,5,P
1.6045778166,1,1,1,3,4,1,10,10,P
1.6045778166,1,1,1,3,4,1,10,15,P
1.6045778166,1,1,1,3,4,1,15,0,P
1.6045778166,1,1,1,3,4,1,15,5,P
1.6045778166,1,1,1,3,4,1,15,10,P
1.6045778166,1,1,1,3,4,1,15,15,P
1.6045778166,1,1,1,3,4,2,0,0,F
1.6045778166,1,1,1,3,4,2,0,5,F
1.6045778166,1,1,1,3,4,2,0,10,F
1.6045778166,1,1,1,3,4,2,0,15,F
1.6045778166,1,1,1,3,4,2,5,0,F
1.6045778166,1,1,1,3,4,2,5,5,F
1.6045778166,1,1,1,3,4,2,5,10,F
1.6045778166,1,1,1,3,4,2,5,15,F
1.6045778166,1,1,1,3,4,2,10,0,F
1.6045778166,1,1,1,3,4,2,10,5,F
1.6045778166,1,1,1,3,4,2,10,10,F
1.6045778166,1,1,1,3,4,2,10,15,F
1.6045778166,1,1,1,3,4,2,15,0,F
1.6045778166,1,1,1,3,4,2,15,5,F
1.6045778166,1,1,1,3,4,2,15,10,F
1.6045778166,1,1,1,3,4,2,15,15,F
1.6045778166,1,1,1,3,4,1,0,0,P
1.6045778166,1,1,1,3,4,1,0,5,P
1.6045778166,1,1,1,3,4,1,0,10,P
1.6045778166,1,1,1,3,4,1,0,15,P
1.6045778166,1,1,1,3,4,1,5,0,P
1.6045778166,1,1,1,3,4,1,5,5,P
1.6045778166,1,1,1,3,4,1,5,10,P
1.6045778166,1,1,1,3,4,1,5,15,P
1.6045778166,1,1,1,3,4,1,10,0,P
1.6045778166,1,1,1,3,4,1,10,5,P
1.6045778166,1,1,1,3,4,1,10,10,P
1.6045778166,1,1,1,3,4,1,10,15,P
1.6045778166,1,1,1,3,4,1,15,0,P
1.6045778166,1,1,1,3,4,1,15,5,P
1.6045778166,1,1,1,3,4,1,15,10,P
1.6045778166,1,1,1,3,4,1,15,15,P
1.6045778166,1,1,1,3,4,2,0,0,F
1.6045778166,1,1,1,3,4,2,0,5,F
1.6045778166,1,1,1,3,4,2,0,10,F
1.6045778166,1,1,1,3,4,2,0,15,F
1.6045778166,1,1,1,3,4,2,5,0,F
1.6045778166,1,1,1,3,4,2,5,5,F
1.6045778166,1,1,1,3,4,2,5,10,F
1.6045778166,1,1,1,3,4,2,5,15,F
1.6045778166,1,1,1,3,4,2,10,0,F
1.6045778166,1,1,1,3,4,2,10,5,F
1.6045778166,1,1,1,3,4,2,10,10,F
1.6045778166,1,1,1,3,4,2,10,15,F
1.6045778166,1,1,1,3,4,2,15,0,F
1.6045778166,1,1,1,3,4,2,15,5,F
1.6045778166,1,1,1,3,4,2,15,10,F
1.6045778166,1,1,1,3,4,2,15,15,F
1.6045778166,1,1,2,3,5,1,0,0,F
1.6045778166,1,1,2,3,5,1,0,5,F
1.6045778166,1,1,2,3,5,1,0,10,F
1.6045778166,1,1,2,3,5,1,0,15,F
1.6045778166,1,1,2,3,5,1,5,0,F
1.6045778166,1,1,2,3,5,1,5,5,F
1.6045778166,1,1,2,3,5,1,5,10,F
1.6045778166,1,1,2,3,5,1,5,15,F
1.6045778166,1,1,2,3,5,1,10,0,F
1.6045778166,1,1,2,3,5,1,10,5,F
1.6045778166,1,1,2,3,5,1,10,10,F
1.6045778166,1,1,2,3,5,1,10,15,F
1.6045778166,1,1,2,3,5,1,15,0,P
1.6045778166,1,1,2,3,5,1,15,5,P
1.6045778166,1,1,2,3,5,1,15,10,P
1.6045778166,1,1,2,3,5,1,15,15,P
1.6045778166,1,1,2,3,5,2,0,0,F
1.6045778166,1,1,2,3,5,2,0,5,F
1.6045778166,1,1,2,3,5,2,0,10,F
1.6045778166,1,1,2,3,5,2,0,15,F
1.6045778166,1,1,2,3,5,2,5,0,F
1.6045778166,1,1,2,3,5,2,5,5,F
1.6045778166,1,1,2,3,5,2,5,10,F
1.6045778166,1,1,2,3,5,2,5,15,F
1.6045778166,1,1,2,3,5,2,10,0,F
1.6045778166,1,1,2,3,5,2,10,5,F
1.6045778166,1,1,2,3,5,2,10,10,F
1.6045778166,1,1,2,3,5,2,10,15,F
1.6045778166,1,1,2,3,5,2,15,0,F
1.6045778166,1,1,2,3,5,2,15,5,F
1.6045778166,1,1,2,3,5,2,15,10,F
1.6045778166,1,1,2,3,5,2,15,15,F
1.6045778166,1,1,2,4,6,1,0,0,F
1.6045778166,1,1,2,4,6,1,0,5,F
1.6045778166,1,1,2,4,6,1,0,10,F
1.6045778166,1,1,2,4,6,1,0,15,F
1.6045778166,1,1,2,4,6,1,5,0,F
1.6045778166,1,1,2,4,6,1,5,5,F
1.6045778166,1,1,2,4,6,1,5,10,F
1.6045778166,1,1,2,4,6,1,5,15,F
1.6045778166,1,1,2,4,6,1,10,0,F
1.6045778166,1,1,2,4,6,1,10,5,F
1.6045778166,1,1,2,4,6,1,10,10,F
1.6045778166,1,1,2,4,6,1,10,15,F
1.6045778166,1,1,2,4,6,1,15,0,F
1.6045778166,1,1,2,4,6,1,15,5,F
1.6045778166,1,1,2,4,6,1,15,10,F
1.6045778166,1,1,2,4,6,1,15,15,F
1.6045778166,1,1,2,4,6,2,0,0,F
1.6045778166,1,1,2,4,6,2,0,5,F
1.6045778166,1,1,2,4,6,2,0,10,F
1.6045778166,1,1,2,4,6,2,0,15,F
1.6045778166,1,1,2,4,6,2,5,0,F
1.6045778166,1,1,2,4,6,2,5,5,F
1.6045778166,1,1,2,4,6,2,5,10,F
1.6045778166,1,1,2,4,6,2,5,15,F
1.6045778166,1,1,2,4,6,2,10,0,F
1.6045778166,1,1,2,4,6,2,10,5,F
1.6045778166,1,1,2,4,6,2,10,10,F
1.6045778166,1,1,2,4,6,2,10,15,F
1.6045778166,1,1,2,4,6,2,15,0,F
1.6045778166,1,1,2,4,6,2,15,5,F
1.6045778166,1,1,2,4,6,2,15,10,F
1.6045778166,1,1,2,4,6,2,15,15,F
1.92192809489,2,1,1,2,2,1,0,0,P
1.92192809489,2,1,1,2,2,1,0,5,P
1.92192809489,2,1,1,2,2,1,0,10,P
1.92192809489,2,1,1,2,2,1,0,15,P
1.92192809489,2,1,1,2,2,1,5,0,P
1.92192809489,2,1,1,2,2,1,5,5,P
