entropy,entropy80,entropy60,entropy40,entropy20,normJobSize,normCon,disPos1,disPos2,disPos3,dominantDegree,predAveLoss,aveLoss,policy
1.6,1.0,0.0,0.0,0.0,2,1,2,4,6,2,15,20,P
1.6,1.0,0.0,0.0,0.0,2,1,2,4,6,2,15,25,P
1.6,1.0,0.0,0.0,0.0,2,1,2,4,6,2,15,30,P
1.6,1.0,0.0,0.0,0.0,2,1,2,4,6,2,15,35,P
1.6,1.0,0.0,0.0,0.0,2,1,2,4,6,2,15,40,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,0,16,0,F
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,0,16,5,F
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,0,16,10,F
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,0,16,15,F
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,0,16,20,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,0,16,25,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,0,16,30,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,0,16,35,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,0,16,40,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,1,4,0,F
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,1,4,5,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,1,4,10,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,1,4,15,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,1,4,20,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,1,4,25,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,1,4,30,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,1,4,35,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,1,4,40,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,2,13,0,F
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,2,13,5,F
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,2,13,10,F
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,2,13,15,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,2,13,20,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,2,13,25,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,2,13,30,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,2,13,35,P
1.6,1.0,0.0,0.0,0.0,2,1,3,5,7,2,13,40,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,0,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,5,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,10,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,15,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,20,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,25,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,30,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,35,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,40,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,0,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,5,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,10,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,15,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,20,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,25,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,30,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,35,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,40,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,0,F
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,5,F
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,10,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,15,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,20,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,25,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,30,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,35,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,4,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,4,5,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,4,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,4,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,4,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,4,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,4,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,4,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,4,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,0,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,5,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,11,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,11,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,11,10,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,11,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,11,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,11,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,11,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,11,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,11,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,11,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,11,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,11,10,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,11,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,11,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,11,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,11,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,11,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,11,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,5,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,5,5,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,5,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,5,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,5,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,5,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,5,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,5,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,5,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,14,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,14,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,14,10,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,14,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,14,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,14,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,14,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,14,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,14,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,0,9,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,0,9,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,0,9,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,0,9,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,0,9,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,0,9,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,0,9,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,0,9,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,0,9,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,1,5,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,1,5,5,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,1,5,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,1,5,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,1,5,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,1,5,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,1,5,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,1,5,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,1,5,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,2,14,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,2,14,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,2,14,10,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,2,14,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,2,14,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,2,14,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,2,14,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,2,14,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,5,2,14,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,13,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,13,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,13,10,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,13,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,13,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,13,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,13,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,13,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,13,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,10,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,40,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,0,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,5,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,10,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,15,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,20,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,25,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,30,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,35,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,0,0,40,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,0,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,5,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,10,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,15,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,20,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,25,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,30,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,35,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,1,0,40,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,0,F
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,5,F
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,10,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,15,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,20,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,25,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,30,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,35,P
1.6,1.0,0.0,0.0,0.0,1,1,1,3,4,2,10,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,2,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,2,5,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,2,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,2,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,2,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,2,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,2,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,2,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,0,2,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,0,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,5,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,1,0,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,10,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,10,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,10,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,10,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,10,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,10,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,10,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,10,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,4,2,10,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,12,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,12,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,12,10,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,12,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,12,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,12,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,12,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,12,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,0,12,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,7,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,7,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,7,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,7,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,7,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,7,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,7,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,7,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,1,7,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,16,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,16,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,16,10,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,16,15,F
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,16,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,16,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,16,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,16,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,3,5,2,16,40,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,0,12,0,F
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,0,12,5,F
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,0,12,10,F
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,0,12,15,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,0,12,20,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,0,12,25,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,0,12,30,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,0,12,35,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,0,12,40,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,1,4,0,F
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,1,4,5,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,1,4,10,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,1,4,15,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,1,4,20,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,1,4,25,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,1,4,30,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,1,4,35,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,1,4,40,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,2,15,0,F
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,2,15,5,F
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,2,15,10,F
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,2,15,15,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,2,15,20,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,2,15,25,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,2,15,30,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,2,15,35,P
1.6,1.0,0.0,0.0,0.0,1,1,3,4,6,2,15,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,8,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,8,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,8,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,8,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,8,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,8,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,8,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,8,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,0,8,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,10,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,1,6,40,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,0,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,5,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,10,F
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,15,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,20,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,25,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,30,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,35,P
1.6,1.0,0.0,0.0,0.0,1,1,2,4,6,2,15,40,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,0,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,5,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,10,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,15,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,20,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,25,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,30,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,35,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,40,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,0,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,5,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,10,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,15,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,20,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,25,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,30,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,35,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,40,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,0,0,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,0,5,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,0,10,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,0,15,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,0,20,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,0,25,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,0,30,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,0,35,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,0,40,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,0,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,5,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,10,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,15,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,20,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,25,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,30,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,35,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,0,0,40,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,0,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,5,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,10,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,15,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,20,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,25,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,30,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,35,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,1,0,40,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,2,0,F
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,2,5,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,2,10,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,2,15,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,2,20,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,2,25,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,2,30,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,2,35,P
1.8,1.3,0.7,0.0,0.0,2,1,1,2,3,2,2,40,P
1.8,1.3,0.7,0.0,0.0,2,1,2,3,4,0,3,0,F
1.8,1.3,0.7,0.0,0.0,2,1,2,3,4,0,3,5,P
1.8,1.3,0.7,0.0,0.0,2,1,2,3,4,0,3,10,P
1.8,1.3,0.7,0.0,0.0,2,1,2,3,4,0,3,15,P
1.8,1.3,0.7,0.0,0.0,2,1,2,3,4,0,3,20,P
1.8,1.3,0.7,0.0,0.0,2,1,2,3,4,0,3,25,P
1.8,1.3,0.7,0.0,0.0,2,1,2,3,4,0,3,30,P
1.8,1.3,0.7,0.0,0.0,2,1,2,3,4,0,3,35,P
1.8,1.3,0.7,0.0,0.0,2,1,2,3,4,0,3,40,P
1.8,1.3,0.7,0.0,0.0,2,1,2,3,4,1,0,0,P
